group_label,model_name,component_count,parameter_name,value,error
51-60,tsallis,3,q_3,1.0022361091024845,0.6631477648302652
51-60,manuscript_juttner,3,norm_1,6.096389446000821,1.9390438597526147
51-60,manuscript_juttner,3,temperature_1,0.8529999474183907,0.3171357742769316
51-60,manuscript_juttner,3,U_1,2.078051214133352,1.159067205761743
51-60,manuscript_juttner,3,norm_2,264.3460292995835,43.60017761938366
51-60,manuscript_juttner,3,temperature_2,0.31575193988142464,0.026362743965886837
51-60,manuscript_juttner,3,U_2,1.277901143009096,0.3198531656473031
51-60,manuscript_juttner,3,norm_3,5880.3304350022645,1567.9137222291283
51-60,manuscript_juttner,3,temperature_3,0.10876753054122482,0.007306545022398733
51-60,manuscript_juttner,3,U_3,0.9998054889256733,0.3396396463602239
61-70,blast_wave,1,norm_1,49281.600803560774,18061.357403222588
61-70,blast_wave,1,temperature_1,0.08061240550642391,0.008395053632922263
61-70,blast_wave,1,beta_s_1,0.9809285978482974,0.003676250042229934
61-70,blast_wave,1,n_1,1.1198902295404927,0.10800520198153407
61-70,tsallis,1,norm_1,4615.033198103574,202.59527151338125
61-70,tsallis,1,temperature_1,0.10362685615384676,0.001516046161377911
61-70,tsallis,1,q_1,1.1875121205103787,0.001496703472113503
61-70,manuscript_juttner,1,norm_1,636.799978483831,19.364293129277087
61-70,manuscript_juttner,1,temperature_1,0.5124047333374747,0.004336379637796539
61-70,manuscript_juttner,1,U_1,2.999999990173152,0.015440298270607222
61-70,blast_wave,2,norm_1,593.2364191896443,220.72042232807863
61-70,blast_wave,2,temperature_1,0.2632041761470467,0.026785645274694722
61-70,blast_wave,2,beta_s_1,0.7277674770078424,0.04984004236118006
61-70,blast_wave,2,n_1,2.2779407072854583,1.0791283041573623
61-70,blast_wave,2,norm_2,16139.049753231406,2306.8509467193417
61-70,blast_wave,2,temperature_2,0.09810380907898716,0.004749351044941223
61-70,blast_wave,2,beta_s_2,0.9878581719060098,0.003114876591049809
61-70,blast_wave,2,n_2,3.331841038945628,0.5227310181604194
61-70,tsallis,2,norm_1,4615.503002723388,4.608775697867259
61-70,tsallis,2,temperature_1,0.10362351140387972,2.6540485468844188e-05
61-70,tsallis,2,q_1,1.187514739018832,7.848173086288934e-05
61-70,tsallis,2,norm_2,3.77670678971732e-05,44.78425276973345
61-70,tsallis,2,temperature_2,0.010007041651929137,0.8264816299649391
61-70,tsallis,2,q_2,1.5150810841778453,0.7419474869703332
61-70,manuscript_juttner,2,norm_1,56.2502665990793,4.591119305418793
61-70,manuscript_juttner,2,temperature_1,0.7241528441087988,0.10227648109560239
61-70,manuscript_juttner,2,U_1,2.4552314943646136,0.5110091142052272
61-70,manuscript_juttner,2,norm_2,4367.958291681132,205.0972439162565
61-70,manuscript_juttner,2,temperature_2,0.26731606003437997,0.01538061477857447
61-70,manuscript_juttner,2,U_2,2.935870498799202,0.21167117686036585
61-70,blast_wave,3,norm_1,77.069767865569,17.22738497804045
61-70,blast_wave,3,temperature_1,0.34769363946263354,0.016405164447407194
