group_label,model_name,component_count,parameter_name,value,error
61-70,manuscript_juttner,1,U_1,2.999999985476051,0.015056397578140812
61-70,exact_bose_einstein,1,norm_1,420.16032293112545,11.53425084985571
61-70,exact_bose_einstein,1,temperature_1,0.5686648820257459,0.004241649472216891
61-70,exact_bose_einstein,1,U_1,2.999999734086197,0.024635417095761003
61-70,tsallis,1,norm_1,2958.1933113901664,93.2826414254921
61-70,tsallis,1,temperature_1,0.12208230357169379,0.0011910640600704264
61-70,tsallis,1,q_1,1.1646536717451816,0.0007383783347664208
61-70,blast_wave,1,norm_1,6116.91418515243,543.7834299232018
61-70,blast_wave,1,temperature_1,0.15444688366008855,0.0044068337074204406
61-70,blast_wave,1,beta_s_1,0.9554110149637949,0.0018683284190038063
61-70,blast_wave,1,n_1,2.9867953624018413,0.16173277296206168
61-70,manuscript_juttner,2,norm_1,13.309842389344588,1.0617262996239951
61-70,manuscript_juttner,2,temperature_1,1.081184415649136,0.01725489711766237
61-70,manuscript_juttner,2,U_1,2.99215458666959,0.04385763744204252
61-70,manuscript_juttner,2,norm_2,2361.776947125754,97.00801832834804
61-70,manuscript_juttner,2,temperature_2,0.33388742200186494,0.006388722214032333
61-70,manuscript_juttner,2,U_2,2.9336582224971135,0.05457423258945293
61-70,exact_bose_einstein,2,norm_1,8.602933112576933,0.6731821751559979
61-70,exact_bose_einstein,2,temperature_1,1.1458501242753798,0.04013039479675273
61-70,exact_bose_einstein,2,U_1,2.9608557328938527,0.125102685650192
61-70,exact_bose_einstein,2,norm_2,1618.4163234885257,67.48998125337175
61-70,exact_bose_einstein,2,temperature_2,0.36854030078956707,0.012584946856551149
61-70,exact_bose_einstein,2,U_2,2.960793471307233,0.1210543507105728
61-70,tsallis,2,norm_1,2958.4888347879314,1.3038493376468523
61-70,tsallis,2,temperature_1,0.12207851786572176,0.00010685836367185786
61-70,tsallis,2,q_1,1.1646557479653903,0.00017962346203825863
61-70,tsallis,2,norm_2,6.5558958894318614e-06,24.136696316539496
61-70,tsallis,2,temperature_2,0.06248219341901186,1.3115447940007678
61-70,tsallis,2,q_2,1.1888936556798066,0.8826008352721775
71-80,manuscript_juttner,1,norm_1,699.7994049121547,21.57679681013832
71-80,manuscript_juttner,1,temperature_1,0.5283999573350863,0.004602548362543202
71-80,manuscript_juttner,1,U_1,2.9999999865886835,0.014694978920370527
71-80,exact_bose_einstein,1,norm_1,463.9357372243587,12.693190886648011
