source_record,source_table,source_table_doi,source_location,description,observable_kind,eta_range,multiplicity_selection,pt_selection,extrapolated,row_index,pt_low_gev,pt_high_gev,pt_center_gev,yield_value,stat_error,sys_error_minus,sys_error_plus,sys_error,total_error,fit_ready,manuscript_bin,mapping_status
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,39,4.5,5.0,4.75,0.0004872,3.688e-06,,,,3.688e-06,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,39,4.5,5.0,4.75,0.003508,1.538e-05,,,,1.538e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,39,4.5,5.0,4.75,0.008914,3.496e-05,,,,3.496e-05,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,39,4.5,5.0,4.75,0.01606,6.789e-05,,,,6.789e-05,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,39,4.5,5.0,4.75,0.02468,0.0001259,,,,0.0001259,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,39,4.5,5.0,4.75,0.03499,0.0002319,,,,0.0002319,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,39,4.5,5.0,4.75,0.04726,0.0004301,,,,0.0004301,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,39,4.5,5.0,4.75,0.06068,0.0008007,,,,0.0008007,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,39,4.5,5.0,4.75,0.08048,0.001341,,,,0.001341,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,40,5.0,5.5,5.25,0.000272,2.727e-06,,,,2.727e-06,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,40,5.0,5.5,5.25,0.002033,1.159e-05,,,,1.159e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,40,5.0,5.5,5.25,0.005254,2.656e-05,,,,2.656e-05,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,40,5.0,5.5,5.25,0.009633,5.205e-05,,,,5.205e-05,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,40,5.0,5.5,5.25,0.01496,9.701e-05,,,,9.701e-05,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,40,5.0,5.5,5.25,0.0214,0.0001794,,,,0.0001794,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,40,5.0,5.5,5.25,0.02877,0.0003321,,,,0.0003321,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,40,5.0,5.5,5.25,0.03741,0.0006222,,,,0.0006222,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,40,5.0,5.5,5.25,0.04844,0.00103,,,,0.00103,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,41,5.5,6.0,5.75,0.0001619,2.104e-06,,,,2.104e-06,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,41,5.5,6.0,5.75,0.001263,9.137e-06,,,,9.137e-06,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,41,5.5,6.0,5.75,0.003285,2.101e-05,,,,2.101e-05,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,41,5.5,6.0,5.75,0.006067,4.13e-05,,,,4.13e-05,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,41,5.5,6.0,5.75,0.009507,7.732e-05,,,,7.732e-05,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,41,5.5,6.0,5.75,0.0137,0.0001436,,,,0.0001436,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,41,5.5,6.0,5.75,0.01904,0.0002701,,,,0.0002701,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,41,5.5,6.0,5.75,0.02423,0.0005007,,,,0.0005007,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,41,5.5,6.0,5.75,0.0338,0.0008602,,,,0.0008602,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,42,6.0,6.5,6.25,0.0001007,1.63e-06,,,,1.63e-06,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,42,6.0,6.5,6.25,0.0007789,7.05e-06,,,,7.05e-06,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,42,6.0,6.5,6.25,0.002044,1.629e-05,,,,1.629e-05,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,42,6.0,6.5,6.25,0.00383,3.226e-05,,,,3.226e-05,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,42,6.0,6.5,6.25,0.006077,6.077e-05,,,,6.077e-05,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,42,6.0,6.5,6.25,0.0087,0.0001125,,,,0.0001125,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,42,6.0,6.5,6.25,0.01218,0.0002124,,,,0.0002124,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,42,6.0,6.5,6.25,0.016,0.0004,,,,0.0004,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,42,6.0,6.5,6.25,0.02195,0.0006814,,,,0.0006814,True,101-125,matched_to_manuscript_bin
